date,total_incidents,weather_related_incidents,avg_delay_min,disrupted_trains,pct_weather_incidents,precip_mm,tmax_c,tmin_c,tmean_c,windspeed_kmh,precip_hours,et0_mm,precip_in,tmax_f,tmin_f,tmean_f,heavy_rain,extreme_rain,extreme_heat,heat_emergency,heat_wave_day,weather_stress,year,month,dow,season,lag1_precip_mm,lag2_precip_mm,lag3_precip_mm,roll3_precip_mm,roll7_precip_mm,prev_extreme_heat,prev_heavy_rain,heat_index_approx,heat_wave_streak
2023-10-29,201,0,8.504347826086956,1299,0.0,6.9,16.2,10.6,12.8,19.2,9.0,1.09,0.2716535433070866,61.16,51.08,55.04,0,0,0,0,0,0,2023,10,6,Autumn,0.0,0.0,0.0,6.9,6.899999999999986,0,0,14.648599999999998,0
2023-10-30,197,0,8.6,1253,0.0,2.0,19.1,10.4,13.9,25.0,7.0,1.33,0.0787401574803149,66.38,50.72,57.02,0,0,0,0,0,0,2023,10,0,Autumn,6.9,0.0,0.0,8.9,8.899999999999986,0,0,17.5024,0
2023-10-31,200,0,8.54782608695652,1290,0.0,0.2,10.6,6.7,9.2,18.1,2.0,1.7,0.0078740157480314,51.08,44.06,48.56,0,0,0,0,0,0,2023,10,1,Autumn,2.0,6.9,0.0,9.1,9.099999999999985,0,0,8.1477,0
2023-11-01,205,0,8.404347826086957,1244,0.0,3.5,9.8,3.5,6.7,23.3,12.0,1.52,0.1377952755905512,49.64,38.3,44.06,0,0,0,0,0,0,2023,11,2,Autumn,0.2,2.0,6.9,5.7,12.599999999999987,0,0,6.608500000000001,0
2023-11-02,209,0,8.308695652173913,1285,0.0,0.0,9.7,-0.2,4.4,12.2,0.0,1.68,0.0,49.46,31.64,39.92,0,0,0,0,0,0,2023,11,3,Autumn,3.5,0.2,2.0,3.7,12.599999999999987,0,0,5.653799999999999,0
2023-11-03,209,0,8.365217391304348,1284,0.0,0.0,13.1,0.3,6.5,17.7,0.0,1.86,0.0,55.58,32.54,43.7,0,0,0,0,0,0,2023,11,4,Autumn,0.0,3.5,0.2,3.5,12.599999999999987,0,0,9.1693,0
2023-11-04,215,0,8.404347826086957,1298,0.0,0.0,15.0,3.7,8.6,11.0,0.0,1.44,0.0,59.0,38.66,47.48,0,0,0,0,0,0,2023,11,5,Autumn,0.0,0.0,3.5,0.0,12.599999999999987,0,0,11.8547,0
2023-11-05,213,0,8.52608695652174,1288,0.0,0.0,17.0,4.5,10.4,14.8,0.0,1.48,0.0,62.6,40.1,50.72,0,0,0,0,0,0,2023,11,6,Autumn,0.0,0.0,0.0,0.0,5.699999999999986,0,0,14.0395,0
2023-11-06,215,0,9.056521739130435,1300,0.0,0.1,12.1,4.0,8.1,12.6,1.0,1.56,0.0039370078740157,53.78,39.2,46.58,0,0,0,0,0,0,2023,11,0,Autumn,0.0,0.0,0.0,0.1,3.799999999999986,0,0,9.024,0
2023-11-07,200,0,7.982608695652174,1203,0.0,5.7,20.3,10.6,14.0,20.3,5.0,1.71,0.2244094488188976,68.54,51.08,57.2,0,0,0,0,0,0,2023,11,1,Autumn,0.1,0.0,0.0,5.8,9.299999999999986,0,0,18.7486,0
2023-11-08,208,0,8.439130434782609,1266,0.0,0.0,10.9,4.5,7.5,19.3,0.0,1.97,0.0,51.620000000000005,40.1,45.5,0,0,0,0,0,0,2023,11,2,Autumn,5.7,0.1,0.0,5.8,5.799999999999986,0,0,7.939500000000001,0
2023-11-09,211,0,8.86086956521739,1270,0.0,0.4,15.3,2.8,9.2,12.0,2.0,0.94,0.0157480314960629,59.540000000000006,37.04,48.56,0,0,0,0,0,0,2023,11,3,Autumn,0.0,5.7,0.1,6.1000000000000005,6.199999999999986,0,0,11.946800000000001,0
2023-11-10,218,0,8.847826086956522,1308,0.0,0.3,10.8,5.7,8.2,16.3,3.0,0.81,0.0118110236220472,51.44,42.260000000000005,46.76,0,0,0,0,0,0,2023,11,4,Autumn,0.4,0.0,5.7,0.7,6.499999999999986,0,0,8.116700000000002,0
2023-11-11,213,0,8.73913043478261,1285,0.0,0.0,12.2,4.0,7.3,18.1,0.0,1.64,0.0,53.96,39.2,45.14,0,0,0,0,0,0,2023,11,5,Autumn,0.3,0.4,0.0,0.7,6.499999999999986,0,0,9.123999999999999,0
2023-11-12,206,0,9.021739130434783,1262,0.0,0.0,7.2,-0.2,2.9,13.3,0.0,1.26,0.0,44.96,31.64,37.22,0,0,0,0,0,0,2023,11,6,Autumn,0.0,0.3,0.4,0.3,6.499999999999986,0,0,3.1538000000000004,0
2023-11-13,218,0,8.108695652173912,1320,0.0,0.0,8.9,-2.1,3.2,13.6,0.0,1.32,0.0,48.02,28.22,37.76,0,0,0,0,0,0,2023,11,0,Autumn,0.0,0.0,0.3,0.0,6.399999999999986,0,0,4.414900000000001,0
2023-11-14,215,0,8.304347826086957,1293,0.0,0.0,11.2,1.9,6.1,27.9,0.0,1.53,0.0,52.16,35.42,42.98,0,0,0,0,0,0,2023,11,1,Autumn,0.0,0.0,0.0,0.0,0.6999999999999857,0,0,7.6389,0
2023-11-15,207,0,8.365217391304348,1265,0.0,0.0,10.9,-1.1,5.0,14.7,0.0,1.34,0.0,51.620000000000005,30.02,41.0,0,0,0,0,0,0,2023,11,2,Autumn,0.0,0.0,0.0,0.0,0.6999999999999857,0,0,6.645900000000001,0
2023-11-16,217,0,8.947826086956523,1299,0.0,0.0,17.9,1.9,8.8,10.5,0.0,1.69,0.0,64.22,35.42,47.84,0,0,0,0,0,0,2023,11,3,Autumn,0.0,0.0,0.0,0.0,0.2999999999999858,0,0,14.338899999999999,0
2023-11-17,208,0,8.521739130434783,1270,0.0,0.0,19.5,4.3,11.6,18.5,0.0,1.67,0.0,67.1,39.74,52.88,0,0,0,0,0,0,2023,11,4,Autumn,0.0,0.0,0.0,0.0,0.0,0,0,16.4933,0
2023-11-18,209,0,8.691304347826087,1257,0.0,1.2,13.2,3.5,10.0,25.9,7.0,1.72,0.0472440944881889,55.76,38.3,50.0,0,0,0,0,0,0,2023,11,5,Autumn,0.0,0.0,0.0,1.2,1.1999999999999857,0,0,10.0085,0
2023-11-19,212,0,8.76086956521739,1293,0.0,0.0,12.4,1.1,6.1,20.9,0.0,1.85,0.0,54.32,33.98,42.98,0,0,0,0,0,0,2023,11,6,Autumn,1.2,0.0,0.0,1.2,1.1999999999999857,0,0,8.6541,0
2023-11-20,210,0,8.504347826086956,1283,0.0,0.0,7.2,-0.9,3.2,18.7,0.0,1.62,0.0,44.96,30.38,37.76,0,0,0,0,0,0,2023,11,0,Autumn,0.0,1.2,0.0,1.2,1.1999999999999857,0,0,2.9920999999999998,0
2023-11-21,210,0,8.243478260869566,1260,0.0,7.9,8.4,-1.2,3.9,29.8,8.0,1.04,0.3110236220472441,47.120000000000005,29.84,39.02,0,0,0,0,0,0,2023,11,1,Autumn,0.0,0.0,1.2,7.9,9.099999999999985,0,0,4.1228,0
2023-11-22,210,0,8.256521739130434,1283,0.0,24.7,14.4,8.2,11.2,38.3,8.0,1.23,0.9724409448818898,57.92,46.76,52.16,0,0,0,0,0,0,2023,11,2,Autumn,7.9,0.0,0.0,32.6,33.79999999999998,0,0,12.2942,0
2023-11-23,202,0,8.556521739130435,1227,0.0,0.0,11.2,5.2,8.0,20.9,0.0,1.72,0.0,52.16,41.36,46.4,0,0,0,0,0,0,2023,11,3,Autumn,24.7,7.9,0.0,32.599999999999994,33.79999999999998,0,0,8.4012,0
2023-11-24,219,0,8.647826086956522,1333,0.0,0.0,9.9,0.1,5.2,22.7,0.0,1.76,0.0,49.82,32.18,41.36,0,0,0,0,0,0,2023,11,4,Autumn,0.0,24.7,7.9,24.7,33.79999999999998,0,0,5.9231,0
2023-11-25,212,0,8.230434782608697,1280,0.0,0.0,4.2,-3.0,0.5,15.8,0.0,1.05,0.0,39.56,26.6,32.9,0,0,0,0,0,0,2023,11,5,Autumn,0.0,0.0,24.7,0.0,32.59999999999998,0,0,-0.4929999999999999,0
2023-11-26,207,0,9.273913043478261,1253,0.0,5.5,10.6,-2.5,4.3,34.3,7.0,0.88,0.2165354330708661,51.08,27.5,39.74,0,0,0,0,0,0,2023,11,6,Autumn,0.0,0.0,0.0,5.4999999999999964,38.09999999999998,0,0,6.022499999999999,0
2023-11-27,210,0,8.48695652173913,1276,0.0,4.4,12.8,2.8,7.5,37.6,4.0,1.45,0.1732283464566929,55.04,37.04,45.5,0,0,0,0,0,0,2023,11,0,Autumn,5.5,0.0,0.0,9.899999999999997,42.499999999999986,0,0,9.446800000000001,0
2023-11-28,214,0,8.847826086956522,1314,0.0,0.1,4.0,-1.8,0.9,28.9,1.0,1.96,0.0039370078740157,39.2,28.76,33.62,0,0,0,0,0,0,2023,11,1,Autumn,4.4,5.5,0.0,9.999999999999996,34.69999999999999,0,0,-0.41579999999999995,0
2023-11-29,212,0,9.091304347826087,1294,0.0,0.0,2.6,-4.3,-1.2,21.0,0.0,1.37,0.0,36.68,24.26,29.84,0,0,0,0,0,0,2023,11,2,Autumn,0.1,4.4,5.5,4.4999999999999964,9.999999999999986,0,0,-2.3933,0
2023-11-30,220,0,8.352173913043478,1344,0.0,0.0,9.6,-2.6,3.0,17.6,0.0,1.54,0.0,49.28,27.32,37.4,0,0,0,0,0,0,2023,11,3,Autumn,0.0,0.1,4.4,0.09999999999999645,9.999999999999986,0,0,4.9994,0
2023-12-01,203,0,7.886956521739131,1329,0.0,5.3,7.8,-0.2,5.0,14.3,7.0,0.6,0.2086614173228346,46.04,31.64,41.0,0,0,0,0,0,0,2023,12,4,Winter,0.0,0.0,0.1,5.299999999999996,15.299999999999986,0,0,3.7538,0
2023-12-02,201,0,8.252173913043478,1293,0.0,0.1,16.2,4.4,8.8,16.3,1.0,0.96,0.0039370078740157,61.16,39.92,47.84,0,0,0,0,0,0,2023,12,5,Winter,5.3,0.0,0.0,5.399999999999996,15.399999999999986,0,0,13.2164,0
2023-12-03,207,0,8.408695652173913,1337,0.0,16.2,10.1,5.8,8.6,19.1,22.0,0.26,0.6377952755905512,50.18,42.44,47.48,0,0,0,0,0,0,2023,12,6,Winter,0.1,5.3,0.0,21.599999999999994,26.099999999999987,0,0,7.4398,0
2023-12-04,206,0,8.717391304347826,1318,0.0,0.0,10.9,4.8,7.3,21.0,0.0,1.22,0.0,51.620000000000005,40.64,45.14,0,0,0,0,0,0,2023,12,0,Winter,16.2,0.1,5.3,16.299999999999994,21.699999999999985,0,0,8.0088,0
2023-12-05,203,0,8.569565217391304,1312,0.0,0.0,6.7,1.5,3.9,14.7,0.0,1.06,0.0,44.06,34.7,39.02,0,0,0,0,0,0,2023,12,1,Winter,0.0,16.2,0.1,16.199999999999996,21.599999999999984,0,0,3.0465,0
2023-12-06,213,0,8.395652173913044,1353,0.0,0.1,5.1,-2.2,1.5,22.3,1.0,1.08,0.0039370078740157,41.18,28.04,34.7,0,0,0,0,0,0,2023,12,2,Winter,0.0,0.0,16.2,0.09999999999999645,21.699999999999985,0,0,0.5917999999999992,0
2023-12-07,201,0,8.678260869565218,1295,0.0,0.0,3.5,-3.3,0.2,17.5,0.0,0.66,0.0,38.3,26.06,32.36,0,0,0,0,0,0,2023,12,3,Winter,0.1,0.0,0.0,0.09999999999999645,21.699999999999985,0,0,-1.2622999999999998,0
2023-12-08,204,0,8.743478260869566,1321,0.0,0.0,9.1,-2.0,3.0,11.0,0.0,0.95,0.0,48.38,28.4,37.4,0,0,0,0,0,0,2023,12,4,Winter,0.0,0.1,0.0,0.09999999999999645,16.399999999999984,0,0,4.638,0
2023-12-09,204,0,8.68695652173913,1314,0.0,0.0,13.5,1.1,6.7,12.0,0.0,1.0,0.0,56.3,33.98,44.06,0,0,0,0,0,0,2023,12,5,Winter,0.0,0.0,0.1,0.0,16.299999999999986,0,0,9.7541,0
2023-12-10,273,0,13.521739130434783,1771,0.0,28.1,17.0,5.1,11.8,29.2,12.0,0.57,1.1062992125984252,62.6,41.18,53.24,1,0,0,0,0,1,2023,12,6,Winter,0.0,0.0,0.0,28.099999999999998,28.19999999999999,0,0,14.1781,0
2023-12-11,289,0,13.64782608695652,1852,0.0,26.9,14.1,2.7,5.9,35.1,12.0,1.31,1.059055118110236,57.38,36.86,42.620000000000005,1,0,0,0,0,1,2023,12,0,Winter,28.1,0.0,0.0,55.0,55.09999999999999,0,1,10.7237,0
2023-12-12,206,0,8.708695652173914,1325,0.0,0.0,6.2,-2.2,2.2,18.1,0.0,1.33,0.0,43.16,28.04,35.96,0,0,0,0,0,0,2023,12,1,Winter,26.9,28.1,0.0,55.0,55.09999999999999,0,1,1.6918000000000006,0
2023-12-13,205,0,7.98695652173913,1328,0.0,0.0,7.5,0.1,3.0,18.2,0.0,1.47,0.0,45.5,32.18,37.4,0,0,0,0,0,0,2023,12,2,Winter,0.0,26.9,28.1,26.899999999999995,54.999999999999986,0,0,3.5231000000000003,0
2023-12-14,216,0,8.356521739130436,1373,0.0,0.0,4.7,-3.2,0.5,13.1,0.0,1.12,0.0,40.46,26.24,32.9,0,0,0,0,0,0,2023,12,3,Winter,0.0,0.0,26.9,0.0,54.999999999999986,0,0,-0.03919999999999968,0
2023-12-15,205,0,8.76086956521739,1309,0.0,0.0,12.5,-0.6,4.5,16.6,0.0,1.44,0.0,54.5,30.92,40.1,0,0,0,0,0,0,2023,12,4,Winter,0.0,0.0,0.0,0.0,54.999999999999986,0,0,8.3614,0
2023-12-16,205,0,8.539130434782608,1325,0.0,0.0,11.6,3.0,6.1,12.6,0.0,1.24,0.0,52.88,37.4,42.98,0,0,0,0,0,0,2023,12,5,Winter,0.0,0.0,0.0,0.0,54.999999999999986,0,0,8.293,0
2023-12-17,202,0,8.1,1309,0.0,16.8,13.1,5.2,9.5,23.0,11.0,0.49,0.6614173228346457,55.58,41.36,49.1,0,0,0,0,0,0,2023,12,6,Winter,0.0,0.0,0.0,16.799999999999997,43.69999999999999,0,0,10.3012,0
2023-12-18,367,0,13.339130434782609,2341,0.0,78.9,15.6,5.8,11.6,53.5,16.0,0.84,3.106299212598425,60.08,42.44,52.88,1,1,0,0,0,2,2023,12,0,Winter,16.8,0.0,0.0,95.7,95.69999999999999,0,0,12.939799999999998,0
2023-12-19,201,0,7.860869565217392,1295,0.0,0.0,6.2,-0.9,3.0,24.0,0.0,1.57,0.0,43.16,30.38,37.4,0,0,0,0,0,0,2023,12,1,Winter,78.9,16.8,0.0,95.7,95.69999999999999,0,1,1.9920999999999998,0
2023-12-20,199,0,8.221739130434782,1289,0.0,0.0,7.6,-3.7,1.3,16.4,0.0,1.33,0.0,45.68,25.34,34.34,0,0,0,0,0,0,2023,12,2,Winter,0.0,78.9,16.8,78.9,95.69999999999999,0,0,2.7452999999999994,0
2023-12-21,213,0,8.434782608695652,1360,0.0,0.0,4.4,-2.7,0.9,20.9,0.0,1.39,0.0,39.92,27.14,33.62,0,0,0,0,0,0,2023,12,3,Winter,0.0,0.0,78.9,0.0,95.69999999999999,0,0,-0.22369999999999957,0
2023-12-22,196,0,8.173913043478262,1279,0.0,0.0,2.7,-5.6,-2.1,13.1,0.0,0.92,0.0,36.86,21.92,28.22,0,0,0,0,0,0,2023,12,4,Winter,0.0,0.0,0.0,0.0,95.69999999999999,0,0,-2.5935999999999995,0
2023-12-23,213,0,8.717391304347826,1380,0.0,0.5,6.0,-3.3,0.7,9.7,2.0,0.49,0.0196850393700787,42.8,26.06,33.26,0,0,0,0,0,0,2023,12,5,Winter,0.0,0.0,0.0,0.5,96.19999999999999,0,0,1.2377000000000002,0
2023-12-24,216,0,8.42608695652174,1387,0.0,0.0,8.8,1.1,4.3,7.6,0.0,0.46,0.0,47.84,33.98,39.74,0,0,0,0,0,0,2023,12,6,Winter,0.5,0.0,0.0,0.5,79.39999999999999,0,0,5.0541,0
2023-12-25,211,0,8.930434782608696,1338,0.0,0.0,11.6,1.3,5.9,8.6,0.0,0.75,0.0,52.88,34.34,42.620000000000005,0,0,0,0,0,0,2023,12,0,Winter,0.0,0.5,0.0,0.5,0.4999999999999858,0,0,7.9003,0
2023-12-26,201,0,8.308695652173913,1313,0.0,0.0,7.7,3.0,4.8,7.3,0.0,0.38,0.0,45.86,37.4,40.64,0,0,0,0,0,0,2023,12,1,Winter,0.0,0.0,0.5,0.0,0.4999999999999858,0,0,4.393000000000001,0
2023-12-27,201,0,8.482608695652173,1316,0.0,5.2,9.1,5.3,6.9,16.1,14.0,0.3,0.2047244094488189,48.38,41.54,44.42,0,0,0,0,0,0,2023,12,2,Winter,0.0,0.0,0.0,5.2,5.699999999999986,0,0,6.324299999999999,0
2023-12-28,264,0,14.156521739130437,1708,0.0,40.1,11.7,8.6,9.9,23.8,21.0,0.38,1.578740157480315,53.06,47.48,49.82,1,0,0,0,0,1,2023,12,3,Winter,5.2,0.0,0.0,45.300000000000004,45.79999999999999,0,0,9.686599999999999,0
2023-12-29,207,0,8.52608695652174,1343,0.0,0.4,13.4,7.2,9.6,18.1,3.0,1.16,0.0157480314960629,56.120000000000005,44.96,49.28,0,0,0,0,0,0,2023,12,4,Winter,40.1,5.2,0.0,45.7,46.19999999999999,0,1,11.0632,0
2023-12-30,205,0,8.034782608695652,1318,0.0,0.1,8.0,1.3,5.4,26.6,1.0,1.15,0.0039370078740157,46.4,34.34,41.72,0,0,0,0,0,0,2023,12,5,Winter,0.4,40.1,5.2,40.6,45.79999999999999,0,0,4.3003,0
2023-12-31,216,0,8.5,1390,0.0,0.0,6.5,-2.0,2.8,15.9,0.0,0.91,0.0,43.7,28.4,37.04,0,0,0,0,0,0,2023,12,6,Winter,0.1,0.4,40.1,0.5,45.79999999999999,0,0,2.0380000000000003,0
2024-01-01,219,0,8.839130434782609,1447,0.0,0.0,7.7,0.2,3.5,14.3,0.0,0.81,0.0,45.86,32.36,38.3,0,0,0,0,0,0,2024,1,0,Winter,0.0,0.1,0.4,0.1,45.79999999999999,0,0,3.7462,0
2024-01-02,229,0,9.117391304347825,1521,0.0,0.0,5.7,-4.6,0.0,13.7,0.0,0.98,0.0,42.260000000000005,23.72,32.0,0,0,0,0,0,0,2024,1,1,Winter,0.0,0.0,0.1,0.0,45.79999999999999,0,0,0.6374000000000004,0
2024-01-03,214,0,8.02608695652174,1430,0.0,0.0,7.7,-2.3,1.5,14.4,0.0,1.01,0.0,45.86,27.86,34.7,0,0,0,0,0,0,2024,1,2,Winter,0.0,0.0,0.0,0.0,40.59999999999999,0,0,3.1687000000000003,0
2024-01-04,214,0,8.430434782608696,1418,0.0,0.0,6.8,-2.1,2.0,26.9,0.0,1.32,0.0,44.24,28.22,35.6,0,0,0,0,0,0,2024,1,3,Winter,0.0,0.0,0.0,0.0,0.4999999999999858,0,0,2.3148999999999997,0
2024-01-05,224,0,8.230434782608695,1486,0.0,0.0,3.1,-5.3,-1.8,20.5,0.0,1.14,0.0,37.58,22.46,28.76,0,0,0,0,0,0,2024,1,4,Winter,0.0,0.0,0.0,0.0,0.0999999999999858,0,0,-2.1243,0
2024-01-06,210,0,8.321739130434782,1390,0.0,11.0,2.8,-5.2,-1.1,29.1,8.0,0.42,0.4330708661417323,37.04,22.64,30.02,0,0,0,0,0,0,2024,1,5,Winter,0.0,0.0,0.0,11.0,10.999999999999986,0,0,-2.4012000000000002,0
2024-01-07,224,0,8.58695652173913,1486,0.0,7.3,2.5,-0.2,1.5,27.0,14.0,0.33,0.2874015748031496,36.5,31.64,34.7,0,0,0,0,0,0,2024,1,6,Winter,11.0,0.0,0.0,18.3,18.299999999999986,0,0,-1.5461999999999998,0
2024-01-08,220,0,8.421739130434782,1479,0.0,0.0,6.3,-3.2,1.5,20.1,0.0,1.09,0.0,43.34,26.24,34.7,0,0,0,0,0,0,2024,1,0,Winter,7.3,11.0,0.0,18.3,18.299999999999986,0,0,1.5607999999999995,0
2024-01-09,297,0,13.495652173913042,1975,0.0,31.5,12.6,-4.6,3.2,57.3,12.0,0.44,1.2401574803149606,54.68,23.72,37.76,1,0,0,0,0,1,2024,1,1,Winter,0.0,7.3,11.0,38.8,49.79999999999998,0,0,7.5374,0
2024-01-10,297,0,13.743478260869566,1962,0.0,28.2,13.8,5.2,9.2,48.6,5.0,1.77,1.110236220472441,56.84,41.36,48.56,1,0,0,0,0,1,2024,1,2,Winter,31.5,0.0,7.3,59.7,77.99999999999999,0,1,11.0012,0
2024-01-11,217,0,8.321739130434782,1450,0.0,0.0,8.1,0.1,4.5,22.9,0.0,1.52,0.0,46.58,32.18,40.1,0,0,0,0,0,0,2024,1,3,Winter,28.2,31.5,0.0,59.7,77.99999999999999,0,1,4.123099999999999,0
2024-01-12,218,0,8.934782608695652,1462,0.0,0.8,8.1,-2.0,4.0,22.1,2.0,1.15,0.0314960629921259,46.58,28.4,39.2,0,0,0,0,0,0,2024,1,4,Winter,0.0,28.2,31.5,29.0,78.79999999999998,0,0,3.638,0
2024-01-13,205,0,8.630434782608695,1376,0.0,22.9,14.6,1.8,9.1,34.2,11.0,1.76,0.9015748031496064,58.28,35.24,48.38,0,0,0,0,0,0,2024,1,5,Winter,0.8,0.0,28.2,23.7,90.69999999999999,0,0,11.0158,0
2024-01-14,216,0,8.839130434782609,1401,0.0,0.5,6.3,-3.8,0.2,36.4,3.0,1.81,0.0196850393700787,43.34,25.16,32.36,0,0,0,0,0,0,2024,1,6,Winter,22.9,0.8,0.0,24.2,83.89999999999999,0,0,1.4222000000000001,0
2024-01-15,218,0,9.008695652173913,1450,0.0,0.8,-0.8,-5.8,-3.4,11.4,3.0,1.06,0.0314960629921259,30.56,21.56,25.880000000000003,0,0,0,0,0,0,2024,1,0,Winter,0.5,22.9,0.8,24.2,84.69999999999999,0,0,-6.1398,0
2024-01-16,213,0,8.282608695652174,1432,0.0,9.5,-0.9,-5.7,-2.8,23.2,19.0,0.33,0.374015748031496,30.38,21.74,26.96,0,0,0,0,0,0,2024,1,1,Winter,0.8,0.5,22.9,10.8,62.69999999999999,0,0,-6.2166999999999994,0
2024-01-17,216,0,8.643478260869566,1430,0.0,0.0,-4.2,-8.9,-6.5,23.8,0.0,1.17,0.0,24.44,15.979999999999997,20.3,0,0,0,0,0,0,2024,1,2,Winter,9.5,0.8,0.5,10.3,34.499999999999986,0,0,-10.2559,0
2024-01-18,219,0,8.460869565217392,1448,0.0,0.3,0.4,-6.8,-3.5,17.1,3.0,0.97,0.0118110236220472,32.72,19.76,25.7,0,0,0,0,0,0,2024,1,3,Winter,0.0,9.5,0.8,9.8,34.79999999999998,0,0,-5.1708,0
2024-01-19,215,0,8.747826086956522,1446,0.0,2.7,-0.9,-4.6,-2.5,16.5,14.0,0.53,0.1062992125984252,30.38,23.72,27.5,0,0,0,0,0,0,2024,1,4,Winter,0.3,0.0,9.5,3.0,36.69999999999999,0,0,-5.9626,0
2024-01-20,216,0,8.360869565217392,1429,0.0,0.0,-3.3,-8.1,-6.1,26.2,0.0,1.2,0.0,26.06,17.42,21.02,0,0,0,0,0,0,2024,1,5,Winter,2.7,0.3,0.0,3.0,13.799999999999986,0,0,-9.1711,0
2024-01-21,223,0,7.969565217391305,1466,0.0,0.0,-1.1,-7.5,-5.0,23.6,0.0,1.32,0.0,30.02,18.5,23.0,0,0,0,0,0,0,2024,1,6,Winter,0.0,2.7,0.3,2.7,13.299999999999986,0,0,-6.8325000000000005,0
2024-01-22,212,0,8.6,1427,0.0,0.0,3.6,-6.9,-2.5,17.6,0.0,1.35,0.0,38.48,19.58,27.5,0,0,0,0,0,0,2024,1,0,Winter,0.0,0.0,2.7,0.0,12.499999999999986,0,0,-1.9939,0
2024-01-23,220,0,8.439130434782609,1482,0.0,1.7,4.6,-1.6,1.0,18.8,4.0,0.78,0.0669291338582677,40.28,29.12,33.8,0,0,0,0,0,0,2024,1,1,Winter,0.0,0.0,0.0,1.7,4.699999999999986,0,0,0.2303999999999995,0
2024-01-24,222,0,8.860869565217392,1498,0.0,3.2,5.6,0.1,2.8,10.5,18.0,0.31,0.1259842519685039,42.08,32.18,37.04,0,0,0,0,0,0,2024,1,2,Winter,1.7,0.0,0.0,4.9,7.899999999999986,0,0,1.6231,0
2024-01-25,213,0,8.208695652173914,1443,0.0,5.6,11.4,5.2,8.8,21.2,19.0,0.35,0.2204724409448819,52.52,41.36,47.84,0,0,0,0,0,0,2024,1,3,Winter,3.2,1.7,0.0,10.5,13.199999999999985,0,0,8.6012,0
2024-01-26,216,0,8.860869565217392,1444,0.0,4.6,8.3,3.2,6.2,15.7,13.0,0.39,0.1811023622047244,46.94,37.76,43.16,0,0,0,0,0,0,2024,1,4,Winter,5.6,3.2,1.7,13.4,15.099999999999987,0,0,5.039200000000001,0
2024-01-27,215,0,8.92608695652174,1424,0.0,0.0,8.6,2.8,5.4,13.0,0.0,0.85,0.0,47.48,37.04,41.72,0,0,0,0,0,0,2024,1,5,Winter,4.6,5.6,3.2,10.2,15.099999999999987,0,0,5.2468,0
2024-01-28,217,0,8.747826086956522,1457,0.0,21.3,4.2,2.5,3.4,28.8,23.0,0.27,0.8385826771653544,39.56,36.5,38.12,0,0,0,0,0,0,2024,1,6,Winter,0.0,4.6,5.6,25.9,36.39999999999999,0,0,0.7774999999999999,0
2024-01-29,218,0,9.147826086956522,1455,0.0,0.7,5.8,0.6,2.9,27.6,6.0,1.06,0.0275590551181102,42.44,33.08,37.22,0,0,0,0,0,0,2024,1,0,Winter,21.3,0.0,4.6,22.0,37.09999999999999,0,0,1.9386,0
2024-01-30,221,0,8.41304347826087,1494,0.0,0.0,4.3,-4.0,0.4,12.1,0.0,1.07,0.0,39.74,24.8,32.72,0,0,0,0,0,0,2024,1,1,Winter,0.7,21.3,0.0,22.0,35.399999999999984,0,0,-0.6240000000000001,0
2024-01-31,210,0,8.069565217391304,1416,0.0,0.2,4.4,-1.1,2.2,11.2,2.0,0.73,0.0078740157480314,39.92,30.02,35.96,0,0,0,0,0,0,2024,1,2,Winter,0.0,0.7,21.3,0.9000000000000035,32.39999999999999,0,0,0.14590000000000014,0
2024-02-01,223,0,8.608695652173912,1478,0.0,0.6,9.0,-3.4,2.3,19.8,2.0,1.04,0.0236220472440944,48.2,25.880000000000003,36.14,0,0,0,0,0,0,2024,2,3,Winter,0.2,0.0,0.7,0.8000000000000036,27.399999999999988,0,0,4.214600000000001,0
2024-02-02,231,0,8.52608695652174,1503,0.0,6.3,6.0,2.0,3.8,22.6,15.0,0.58,0.2480314960629921,42.8,35.6,38.84,0,0,0,0,0,0,2024,2,4,Winter,0.6,0.2,0.0,7.100000000000003,29.099999999999987,0,0,2.4619999999999997,0
2024-02-03,222,0,8.95217391304348,1452,0.0,0.0,6.0,-3.2,1.1,24.2,0.0,1.74,0.0,42.8,26.24,33.98,0,0,0,0,0,0,2024,2,5,Winter,6.3,0.6,0.2,6.900000000000003,29.099999999999987,0,0,1.2607999999999997,0
2024-02-04,228,0,8.873913043478261,1489,0.0,0.0,7.5,-3.8,0.9,14.8,0.0,1.59,0.0,45.5,25.16,33.62,0,0,0,0,0,0,2024,2,6,Winter,0.0,6.3,0.6,6.300000000000003,7.799999999999986,0,0,2.6222000000000003,0
2024-02-05,217,0,8.26086956521739,1431,0.0,0.0,7.1,-3.2,0.9,28.2,0.0,2.02,0.0,44.78,26.24,33.62,0,0,0,0,0,0,2024,2,0,Winter,0.0,0.0,6.3,0.0,7.099999999999985,0,0,2.3607999999999993,0
2024-02-06,221,0,8.252173913043478,1459,0.0,0.0,5.7,-4.9,-0.3,19.1,0.0,1.75,0.0,42.260000000000005,23.18,31.46,0,0,0,0,0,0,2024,2,1,Winter,0.0,0.0,0.0,0.0,7.099999999999985,0,0,0.5681000000000003,0
2024-02-07,221,0,8.604347826086956,1460,0.0,0.0,8.1,-3.7,1.6,12.7,0.0,1.58,0.0,46.58,25.34,34.88,0,0,0,0,0,0,2024,2,2,Winter,0.0,0.0,0.0,0.0,6.899999999999985,0,0,3.2452999999999994,0
